강원,속초시,1,3,4,0,0,1,5,3,6,7,5,221,37,17,22,27,21,28,17,14,10,10,8
강원,양구군,0,0,0,0,3,0,1,2,1,3,9,9,30,13,11,8,7,10,8,3,3,2,1
강원,양양군,0,1,0,1,0,0,1,0,1,0,8,5,6,2,4,6,3,3,7,9,1,2,3
강원,영월군,1,0,0,0,0,0,2,3,4,4,6,6,11,3,7,6,9,5,5,2,1,0,9
강원,원주시,4,5,11,8,4,69,77,40,127,1,6,28,272,334,167,126,130,168,152,85,102,39,79
강원,인제군,1,2,0,1,7,3,1,1,2,1,0,3,17,6,0,0,2,2,3,2,1,1,2
강원,정선군,0,0,0,0,1,2,0,0,4,4,1,0,1,6,5,7,4,11,5,2,1,2,5
강원,철원군,6,0,0,0,1,0,0,4,1,0,8,0,8,87,30,0,15,12,7,0,6,6,8
강원,춘천시,1,5,6,66,23,14,11,36,30,11,38,31,203,74,99,83,87,116,62,55,46,31,33
강원,태백시,5,0,0,0,2,0,3,2,1,0,1,1,4,2,8,9,9,14,10,4,12,4,3
강원,평창군,0,0,0,0,0,2,3,3,5,1,4,1,6,7,2,9,15,8,5,7,2,4,8
강원,홍천군,7,4,6,5,29,3,1,8,10,19,17,36,256,25,10,6,18,20,12,12,14,6,20
강원,화천군,0,0,0,0,0,3,1,4,14,0,1,5,11,4,11,5,8,5,2,2,7,5,5
강원,횡성군,1,0,2,4,2,2,1,2,5,1,1,3,11,77,6,6,10,9,7,5,9,2,4
충북,충북,36,27,114,112,219,93,153,173,184,327,172,264,229,388,334,314,426,522,433,296,234,158,223
충북,괴산군,0,0,0,0,24,1,0,3,1,3,2,1,3,3,3,2,5,8,2,4,1,2,2
충북,단양군,1,0,0,0,0,0,1,0,0,1,0,0,3,0,1,8,10,9,6,1,2,1,2
충북,보은군,4,0,0,2,5,1,1,2,15,7,3,3,8,10,0,1,4,8,4,5,3,2,0
충북,영동군,6,9,13,12,11,8,8,18,12,5,7,130,29,12,8,8,5,12,8,2,4,2,5
충북,옥천군,11,2,4,1,3,5,9,8,3,3,4,7,11,14,12,12,19,16,16,9,5,9,7
충북,음성군,1,0,0,1,1,0,2,7,1,1,18,17,14,13,7,21,20,24,12,9,5,2,4
충북,제천시,0,0,1,8,10,10,8,9,25,7,5,1,12,13,37,42,51,56,28,26,19,11,20
충북,증평군,0,0,0,1,1,0,0,0,2,7,2,1,11,1,4,4,8,18,12,4,5,8,6
충북,진천군,0,0,0,0,4,1,0,0,3,3,2,1,3,0,12,7,9,20,22,9,2,3,8
충북,충주시,11,10,82,82,130,53,20,12,17,14,14,16,28,49,68,70,71,90,98,51,49,36,41
충북,청주시 상당구,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,46,52,40,44,35,30,22,38
충북,청주시 흥덕구,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,25,53,80,66,54,50,21,34
충북,청주시 서원구,0,0,0,0,0,0,0,0,0,0,0,0,0,77,40,36,78,83,65,46,35,27,38
충북,청주시 청원구,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,32,41,58,50,41,24,12,18
충남,충남,27,24,38,33,16,28,96,138,104,147,143,253,775,852,795,640,711,826,721,458,469,294,353
충남,계룡시,0,0,0,0,0,1,1,0,11,14,7,4,31,16,26,21,17,26,23,15,14,8,13
충남,공주시,2,0,1,1,0,8,33,4,2,15,3,9,152,51,64,45,54,91,62,51,52,30,35
충남,금산군,0,0,0,0,0,0,3,1,1,2,3,17,78,11,2,9,8,15,8,3,6,5,6
충남,논산시,0,0,0,0,0,0,0,0,5,2,5,6,48,147,35,26,11,33,44,18,23,21,14
충남,당진시,0,0,2,5,0,0,7,2,0,8,6,4,9,11,8,15,35,37,29,19,29,18,16
충남,보령시,6,5,6,2,1,0,6,2,24,4,6,0,4,15,4,6,5,17,12,5,3,2,0
충남,부여군,0,0,0,0,1,1,0,0,1,2,7,6,4,11,7,8,15,24,15,20,6,5,7
충남,서산시,15,18,15,13,6,0,0,13,2,2,0,3,119,36,31,51,56,69,62,40,11,26,21
충남,서천군,2,0,6,0,1,0,0,0,2,1,1,3,3,1,12,4,21,15,32,6,7,1,3
충남,아산시,0,0,5,8,0,0,0,4,5,5,10,18,40,191,179,156,199,178,145,95,101,65,92
충남,예산군,0,0,0,3,0,0,0,4,8,5,2,8,18,20,8,16,12,19,24,12,19,5,10
충남,청양군,0,0,0,0,0,0,0,0,1,2,1,2,4,7,1,7,7,8,2,0,3,1,1
충남,태안군,1,0,0,0,0,0,1,55,8,4,4,2,9,7,11,12,21,18,12,7,7,6,4
충남,홍성군,0,0,0,0,0,0,0,40,2,1,0,18,24,36,44,47,21,52,37,32,33,14,20
충남,천안시 동남구,0,0,0,0,0,0,0,0,3,0,48,73,129,192,105,97,98,88,94,55,70,43,36
충남,천안시 서북구,0,0,0,0,0,0,0,0,1,4,35,75,103,100,258,120,131,136,120,80,85,44,75
전북,전북,134,22,23,33,20,47,36,32,60,62,106,175,726,4483,2326,957,747,842,740,429,419,251,246
전북,고창군,1,0,0,0,1,0,0,0,2,4,9,5,67,37,30,12,11,15,11,4,13,5,1
전북,군산시,23,6,3,2,2,2,1,4,21,15,26,61,104,198,209,191,118,152,189,85,82,54,50
전북,김제시,8,1,0,0,0,1,3,0,0,2,2,3,12,44,40,11,14,27,27,18,19,3,7
전북,남원시,7,2,1,4,2,2,0,1,3,6,10,8,9,150,66,22,16,27,22,7,12,8,16
전북,무주군,1,0,0,4,0,0,0,0,0,0,0,1,8,11,5,6,2,9,3,4,1,2,2
전북,부안군,9,1,6,0,0,1,0,0,0,0,0,13,19,110,21,10,20,11,10,7,7,9,4
전북,순창군,3,0,0,0,0,0,0,0,2,0,0,2,3,111,64,6,9,5,6,4,3,7,6
전북,완주군,2,4,0,11,0,1,4,0,2,1,1,1,12,154,103,25,54,38,38,33,23,16,17
전북,익산시,16,3,3,0,3,29,15,8,9,16,34,22,235,1244,336,144,159,147,116,71,62,38,28
전북,임실군,0,0,0,0,0,1,1,0,4,0,1,0,1,24,12,9,19,17,10,2,3,2,2
전북,장수군,0,0,0,0,0,0,1,0,1,0,0,0,6,15,5,4,13,9,10,3,8,5,2
전북,전주시 덕진구,33,4,7,5,5,8,7,11,10,10,18,40,80,1087,641,154,153,186,173,97,85,55,59
전북,전주시 완산구,29,1,3,7,1,1,1,6,3,2,2,13,156,1231,666,189,118,153,97,80,64,36,41
전북,정읍시,1,0,0,0,6,0,3,2,2,6,3,6,10,58,109,168,35,38,21,12,34,8,9
전북,진안군,1,0,0,0,0,1,0,0,1,0,0,0,4,9,19,6,6,8,7,2,3,3,2
전남,전남,86,42,11,6,7,23,66,30,78,85,129,130,588,1377,1340,767,805,766,617,404,525,318,340
전남,강진군,0,0,0,0,0,0,0,0,0,0,1,0,4,9,4,7,10,4,6,3,7,2,5
전남,고흥군,30,0,0,0,1,0,0,3,4,6,2,3,11,12,3,9,7,16,15,9,15,7,9
전남,곡성군,1,0,0,0,0,0,0,0,1,1,0,2,8,6,8,6,3,3,2,4,3,4,4
전남,광양시,5,4,1,0,0,0,1,5,7,30,7,4,16,27,133,41,34,45,45,35,46,16,20
전남,구례군,4,2,1,0,0,0,0,0,0,0,0,2,4,4,37,7,11,4,8,3,2,0,1
전남,나주시,7,1,0,0,1,11,6,1,11,7,1,34,24,60,92,31,38,59,35,19,29,15,24
전남,담양군,0,0,1,0,0,0,0,0,0,0,0,0,2,6,8,6,10,9,7,10,5,4,2
전남,목포시,7,2,1,1,3,7,33,2,2,4,55,38,298,411,226,187,213,187,160,103,160,84,116
전남,무안군,0,0,0,0,1,0,4,0,1,1,3,6,46,116,44,59,75,58,21,24,30,15,16
전남,보성군,0,1,0,0,0,1,0,1,2,1,2,0,41,42,30,12,16,10,12,13,4,6,6
전남,순천시,17,0,2,0,0,0,8,11,15,31,23,11,34,387,159,154,119,124,105,70,89,57,46
전남,신안군,0,0,0,0,0,0,8,0,0,0,0,0,13,19,13,11,11,15,8,3,7,13,2
