경기,안양시 동안구,1,1,4,5,11,13,13,11,8,14,14,16,29,22,10,22,25,13,6,4,5,5,14
경기,안양시 만안구,3,0,1,5,17,13,11,10,8,20,36,40,41,27,19,27,22,13,8,11,9,9,7
경기,양주시,1,0,0,2,10,4,3,1,5,2,2,9,1,16,6,16,9,11,4,3,4,3,0
경기,양평군,0,1,2,1,2,3,0,3,2,2,4,5,3,5,8,5,2,4,0,1,1,3,1
경기,여주시,1,2,4,2,8,4,8,7,6,11,4,4,10,8,12,7,8,1,3,0,8,0,2
경기,연천군,2,7,3,8,12,11,9,7,5,7,7,5,5,6,10,15,10,4,3,3,2,4,1
경기,오산시,3,5,1,4,7,8,6,5,3,3,8,9,18,17,12,14,12,4,4,3,7,5,1
경기,용인시 기흥구,0,0,0,0,0,11,1,9,6,12,7,20,11,14,25,18,17,7,11,11,9,16,17
경기,용인시 수지구,0,0,0,0,0,7,6,7,13,9,5,8,6,8,10,10,11,6,0,1,2,8,9
경기,용인시 처인구,2,1,1,4,5,5,8,9,6,8,32,25,14,7,20,34,21,13,11,9,3,12,9
경기,의왕시,2,0,1,1,9,5,7,4,2,10,7,12,4,8,8,12,14,9,2,2,1,5,6
경기,의정부시,1,2,1,4,12,3,3,9,3,5,7,16,6,13,14,9,8,8,8,3,4,3,4
경기,이천시,0,6,8,10,4,8,6,13,8,16,13,17,11,16,14,14,14,7,20,5,3,4,2
경기,파주시,1,3,5,4,2,8,8,14,3,11,10,25,15,19,27,45,22,11,12,7,8,12,7
경기,평택시,1,3,1,14,31,36,17,29,49,44,84,127,101,81,88,76,47,38,16,19,40,44,36
경기,포천시,3,2,0,5,8,5,13,4,1,9,3,15,9,14,13,9,9,7,6,1,4,2,5
경기,하남시,5,1,0,3,2,5,6,6,3,6,7,12,5,7,6,20,7,4,3,5,6,5,4
경기,화성시,17,37,51,221,216,249,164,154,130,102,106,232,177,165,192,206,141,128,40,21,69,64,73
경기,부천시,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,22,28,8,11,13,10,15,16
강원,강원,44,26,34,62,76,53,60,57,43,61,45,58,111,71,101,118,59,49,29,20,29,25,20
강원,강릉시,11,0,3,7,4,2,6,8,8,7,6,7,16,7,5,12,6,3,1,3,2,4,4
강원,고성군,1,0,0,2,2,0,1,1,2,6,0,1,2,1,0,2,0,0,1,0,1,1,0
강원,동해시,2,1,0,1,2,0,1,0,2,0,1,0,0,1,1,3,2,1,0,2,1,0,0
강원,삼척시,3,1,0,1,1,0,1,1,2,1,6,1,7,4,2,1,1,0,1,1,0,0,0
강원,속초시,0,1,0,0,1,1,1,0,2,2,3,0,3,3,1,2,0,0,1,0,0,0,0
강원,양구군,3,0,0,2,3,0,0,1,0,1,0,3,1,1,1,2,1,0,1,0,0,0,0
강원,양양군,0,0,1,1,0,4,2,5,3,1,1,1,4,2,0,2,4,2,0,0,2,1,0
강원,영월군,1,1,3,4,7,4,4,7,3,4,4,1,5,2,1,1,1,1,0,0,1,0,1
강원,원주시,2,3,11,13,8,16,7,6,9,8,5,8,12,15,8,9,5,5,3,1,5,5,3
강원,인제군,1,2,0,2,0,0,0,0,3,0,0,0,4,1,1,0,2,1,0,0,0,1,0
강원,정선군,3,0,0,1,4,3,4,3,0,1,3,4,1,3,2,6,2,0,2,0,1,1,0
강원,철원군,1,3,2,11,19,9,8,2,2,4,6,7,10,14,52,42,5,8,5,1,3,2,3
강원,춘천시,7,6,3,6,13,7,5,6,3,10,3,14,24,8,17,21,16,13,8,5,6,2,3
강원,태백시,1,0,1,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,1,0,0,0,0
강원,평창군,0,1,1,2,2,2,2,5,0,4,1,2,2,0,2,1,0,2,0,1,0,0,3
강원,홍천군,4,3,4,2,4,1,8,8,1,5,0,1,7,5,3,7,6,9,4,6,1,3,2
강원,화천군,3,3,0,3,3,2,1,0,0,3,2,6,5,1,4,2,6,0,0,0,2,3,0
강원,횡성군,1,1,5,3,3,2,9,4,3,4,1,2,6,3,1,4,2,4,1,0,4,2,1
충북,충북,132,149,67,285,316,312,285,366,202,263,234,362,397,257,228,252,241,183,96,67,119,116,119
충북,괴산군,9,17,5,22,17,12,8,30,8,12,8,13,12,11,10,13,3,9,3,6,3,5,4
충북,단양군,3,2,2,1,3,0,2,2,0,3,0,0,0,0,0,3,1,2,0,0,0,1,1
