광주,북구,1,1,1,0,1,2,1,1,0,0,0,7,4,9,1,2,3,2,0,0,0,0,0,
광주,서구,1,2,0,0,3,2,2,0,0,0,2,0,1,2,1,0,0,1,0,0,0,0,0,
대전,대전,2,8,8,7,4,7,11,10,1,4,2,0,3,12,15,5,1,5,6,3,2,2,0,
대전,대덕구,0,0,3,0,0,0,1,0,0,0,0,0,2,2,7,2,0,1,1,1,0,0,0,
대전,동구,1,2,1,2,0,1,3,1,0,2,1,0,0,1,1,1,0,0,3,1,0,0,0,
대전,서구,1,1,2,3,2,3,2,6,0,1,0,0,0,3,5,0,1,2,0,0,2,1,0,
대전,유성구,0,2,2,1,0,0,2,2,0,0,0,0,1,5,0,2,0,1,2,0,0,1,0,
대전,중구,0,3,0,1,2,3,3,1,1,1,1,0,0,1,2,0,0,1,0,1,0,0,0,
울산,울산,14,5,23,4,9,5,3,4,5,4,6,1,0,0,1,3,3,7,3,1,7,0,3,
울산,남구,2,0,7,1,3,5,1,0,0,1,1,1,0,0,0,1,1,3,1,0,2,0,1,
울산,동구,10,2,5,3,1,0,0,2,0,3,4,0,0,0,0,2,1,1,2,1,0,0,0,
울산,북구,0,1,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,
울산,울주군,1,0,5,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,3,0,0,
울산,중구,1,2,2,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,2,
경기,경기,82,37,29,27,37,34,30,35,24,15,31,27,33,43,22,26,34,47,24,11,10,7,6,
경기,가평군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경기,고양시 덕양구,1,3,1,1,1,0,2,2,0,0,1,1,1,1,0,0,1,1,2,0,1,3,1,
경기,고양시 일산동구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,
경기,고양시 일산서구,1,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,0,
경기,과천시,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,
경기,광명시,1,0,0,1,0,4,0,2,1,0,1,4,0,1,0,0,0,1,1,1,0,0,0,
경기,광주시,0,0,2,2,0,0,1,1,1,0,0,0,0,2,0,1,2,3,2,1,0,0,0,
경기,구리시,0,1,1,0,3,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,
경기,군포시,3,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,
경기,김포시,4,0,0,0,1,1,0,0,0,0,1,0,2,3,1,0,2,3,1,2,1,1,0,
경기,남양주시,2,1,1,0,3,1,0,0,2,2,2,2,0,0,1,2,2,0,0,1,1,0,0,
경기,동두천시,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
경기,부천시 소사구,3,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
경기,부천시 오정구,4,3,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
경기,성남시 분당구,8,2,3,2,3,0,0,6,1,1,1,1,2,4,1,1,1,2,0,0,0,0,0,
경기,성남시 수정구,6,1,1,2,2,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,
경기,성남시 중원구,5,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,
경기,수원시 권선구,1,0,0,0,1,0,0,0,0,1,1,1,0,3,2,0,1,1,1,0,0,0,0,
경기,수원시 영통구,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,3,0,0,0,0,1,
경기,수원시 장안구,1,0,2,1,0,1,1,1,0,0,2,1,0,1,0,2,2,3,0,1,0,0,0,
경기,수원시 팔달구,5,0,1,0,1,2,2,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,
경기,시흥시,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,1,0,0,
경기,안산시 단원구,0,1,1,1,0,0,0,0,0,1,3,1,1,3,2,6,3,1,1,0,0,0,0,
경기,안산시 상록구,0,0,0,0,3,2,1,0,1,0,1,0,2,1,2,2,1,0,0,0,0,0,0,
경기,안성시,0,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
경기,안양시 동안구,4,1,1,5,1,0,0,3,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,
경기,안양시 만안구,1,0,1,1,2,3,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,
경기,양주시,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,
경기,양평군,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,
경기,여주시,5,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,
경기,연천군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
경기,오산시,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,
경기,용인시 기흥구,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,2,2,0,0,0,0,
경기,용인시 수지구,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,
경기,용인시 처인구,2,1,0,2,1,0,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,
경기,의왕시,0,1,1,0,0,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,
경기,의정부시,2,1,1,1,1,2,1,2,1,0,0,1,1,1,0,0,1,2,0,0,0,0,0,
경기,이천시,11,5,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,
경기,파주시,1,0,0,1,1,3,2,1,1,0,0,0,0,0,1,0,6,2,1,0,1,0,0,
경기,평택시,0,2,0,1,0,1,2,0,1,1,1,1,3,2,0,0,0,1,1,2,0,1,1,
경기,포천시,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,
경기,하남시,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,
경기,화성시,3,0,1,2,0,1,2,0,0,0,5,3,2,1,2,1,2,2,2,0,0,0,1,
경기,부천시,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,3,2,1,0,0,0,
강원,강원,8,2,4,1,4,9,4,4,6,5,3,2,0,3,0,1,3,17,1,1,2,0,0,
강원,강릉시,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,
강원,고성군,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강원,동해시,0,1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
강원,삼척시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
강원,속초시,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
